Symbol,Close Sentence,Distance
외식,곡물,0.23258420181983508
외식,여깄습니다,0.2529183175517691
외식,여깄습니다,0.2529183175517691
외식,여깄습니다,0.25291835939209584
외식,숄더백입니다,0.252918433085104
저기요,여기요,0.09938333324187343
저기요,여기요,0.09938333324187343
저기요,여기요,0.09938335210130722
저기요,여기요,0.09938335210130722
저기요,여기요,0.09938335210130722
나루토,아카바요,0.2861035290046483
나루토,아포가토는?,0.30445253107295467
나루토,남자애,0.309533499022847
나루토,화원,0.31022016915255046
나루토,투룸이요,0.31190399517281153
청년부,초새우,0.2579766225913457
청년부,남자,0.2697660134505362
청년부,남자,0.26976602532880867
청년부,남자,0.2697660508232963
청년부,분청,0.2702787739367811
짝꿍,남자,0.3372246178943601
짝꿍,남자,0.3372246840997244
짝꿍,남자,0.3372246856002836
짝꿍,여우털이요,0.34337943765354584
짝꿍,둘이요,0.3435330544942181
영양제,곡물,0.18217120597261593
영양제,여깄습니다,0.2638284333003351
영양제,여깄습니다,0.2638284333003351
영양제,여깄습니다,0.2638284500899276
영양제,숄더백입니다,0.2638285149782683
몸이안좋아서휴학하려고해요,요새 두피가 안 좋아서 상담받으려구요,0.27084056681833646
몸이안좋아서휴학하려고해요,제가 SNS를 안해서요,0.3109478411532709
몸이안좋아서휴학하려고해요,가방버튼이 고장나서 안잠겨요,0.3177452486166499
몸이안좋아서휴학하려고해요,공부하기 싫어해서 공부를 좀 못해요,0.32500736131096064
몸이안좋아서휴학하려고해요,저희 애가 검정고시 학원 다니면서 수능을 봐야하는데 수학이 기초가 안돼있어서요,0.3289476547434199
어제_영문,어젯밤부터 요,0.36779875650101157
어제_영문,아까 예약한 #이름# 입니다,0.37945694898434157
어제_영문,#이름#,0.3810566664812821
어제_영문,#이름#,0.38105667311249714
어제_영문,#이름#,0.38105667311249714
가로,경운,0.27780693367241516
가로,경운,0.2778069571090177
가로,화원,0.29739726057582383
가로,상원,0.3048143117513473
가로,여자,0.3194730490341411
관광버스,경운,0.22368467570642592
관광버스,경운,0.22368468235375472
관광버스,상원,0.24386016265738042
관광버스,초등학생,0.2635479189384109
관광버스,화원,0.27309174822947746
어디서일하세요,여기사세요?,0.23902310028354812
어디서일하세요,어디신데요,0.2811597771411607
어디서일하세요,어디신데요,0.28115979373457667
어디서일하세요,지금 구매가능하세요,0.2812022471358634
어디서일하세요,언제 이사하세요?,0.28367561321094037
철갑상어,초새우,0.23166699005128844
철갑상어,슬링백이요,0.2396591692368195
철갑상어,남자애,0.2475644602772491
철갑상어,대실이요,0.2517563526236537
철갑상어,대실이요,0.25175637225977876
줄어들어요,줄이면 돼요,0.18658637946184764
줄어들어요,없어요,0.20274915112264857
줄어들어요,없어요,0.20274915112264857
줄어들어요,없어요,0.20274916042232272
줄어들어요,없어요,0.20274917986271812
마려워요,매워요,0.10647708374980369
마려워요,마에요,0.13472352816636546
마려워요,그건 매워요,0.17829591180077498
마려워요,구층이에요,0.18434448872159104
마려워요,네 데워드려요 ,0.1869122963983918
꽹과리,여깄습니다,2.5224267119483557e-13
꽹과리,숄더백입니다,2.9887203822909214e-13
꽹과리,여깄습니다,3.5060843117662444e-13
꽹과리,여깄습니다,3.5060843117662444e-13
꽹과리,네 여깄습니다,0.14083164208506616
성악가,남자 애요,0.28352912175081624
성악가,남자,0.2837343692117178
성악가,남자,0.28373437532628654
성악가,남자,0.2837344410999303
성악가,여자,0.3070419504775799
정형돈,남자 애요,0.33896160228740924
정형돈,남자,0.34569762415943006
정형돈,남자,0.3456976674754074
정형돈,남자,0.3456977167339267
정형돈,남자애,0.3507312981992816
더하자,더 비쌉니다,0.30951352754519246
더하자,매직하려고요,0.3415233185469242
더하자,계산하께요,0.34667013062899543
더하자,계산하께요,0.34667013062899543
더하자,따뜻하게요,0.3467256891374283
너구리,여자,0.26957839371908876
너구리,초등학생,0.27274014827139337
너구리,경운,0.2791029365017843
너구리,경운,0.2791029548430042
너구리,여깄습니다,0.28261577701071494
음식물쓰레기따로분리해요,현금영수증해주세요,0.37236339614933356
음식물쓰레기따로분리해요,현금영수증해주세요,0.3723634331602155
음식물쓰레기따로분리해요,한식으로4인부탁드려요,0.3728532074272354
음식물쓰레기따로분리해요,선물포장해주세요,0.3774710106703876
음식물쓰레기따로분리해요,선물포장해주세요,0.37747102185203496
이름표,이름만요,0.26294276585439325
이름표,열명요,0.26775427665050366
이름표,#이름#,0.2881761222134196
이름표,#이름#,0.28817618515024646
이름표,#이름#,0.28817618515024646
시험공부,고2요,0.32607406006517414
시험공부,고2예,0.32861301730320136
시험공부,머리하려고요,0.3327396991777358
시험공부,분청,0.33597618635976123
시험공부,전자피아노,0.33778889138617907
어느차량에적재합니까,어떤거로드릴까요,0.3207507127050435
어느차량에적재합니까,몇장필요하세요?,0.34312635050109375
어느차량에적재합니까,차량 운행하나요?,0.36016706736968973
어느차량에적재합니까,차는 운행하나요?,0.3737748521379449
어느차량에적재합니까,차량운행은 안하죠?,0.3755410014747753
가인,경운,0.24675761394822082
가인,경운,0.24675763744324886
가인,남자 애요,0.2515114241659424
가인,남자,0.2520550328329705
가인,남자,0.2520550799832899
분지,경운,0.13505062973377968
분지,경운,0.13505066092138263
분지,상원,0.16694175766288666
분지,여깄습니다,0.17907649045036234
분지,여깄습니다,0.17907649045036234
카네이션,순금이요,0.3285505537108244
카네이션,화원,0.32870818874569185
카네이션,로즈골드로요,0.341432792447002
카네이션,꽃집이요,0.3434050452297661
카네이션,오월달요,0.3522978760668385
행복추구권,슬링백이요,0.30152400446009775
행복추구권,카드로 할꼐요,0.3090286617711473
행복추구권,포켓볼이요,0.3104272426092428
행복추구권,레전드 리엑트요,0.3113982449260764
행복추구권,와퍼 주니어 셋트요,0.3139688266779267
시집,여자,0.25600606752055854
시집,화원,0.26578526536655667
시집,남자,0.266863997273888
시집,남자,0.26686400405814137
시집,남자,0.2668640164570413
배영(수영),태권도 도복은?,0.43755773208016757
배영(수영),줄넘기 반도 있어요,0.43849615310156376
배영(수영),줄넘기 많이 해요,0.45773838628075236
배영(수영),네 줄넘기도 합니다,0.4619212928766867
배영(수영),전자피아노,0.47121738602405994
61,45,0.1999531001274344
61,32,0.24543265496650057
61,35,0.25109205908812127
61,35,0.25109205908812127
61,65예,0.28522511030465036
우비,초새우,0.22161868760336145
우비,싹스요,0.2554163105685937
우비,모직바지예,0.27102717363102524
우비,후레쉬요,0.27110907246499605
우비,대실이요,0.27545696990252977
지우개,초새우,0.2211285462011665
지우개,남자애,0.24811876328326055
지우개,감색이요,0.2630326884949723
지우개,8개요,0.2692992812089211
지우개,남자,0.2791087446871161
폐고철분류해요,구층이에요,0.24851087720332954
폐고철분류해요,매직하려고요,0.2536537565081276
폐고철분류해요,감자튀김사이즈업해서 주세요,0.259078665731842
폐고철분류해요,감자튀김사이즈업해서 주세요,0.25907866651046896
폐고철분류해요,목심이에요,0.2666257652269145
고슴도치,초새우,0.18539247866873865
고슴도치,여우털이요,0.1972246498193322
고슴도치,중삼이요,0.25435137640667405
고슴도치,순금이요,0.2554828513615346
고슴도치,은침이죠,0.25583769857201566
혼자있고싶어요,펌 하고싶은데요,0.2489816402267252
혼자있고싶어요,저 혼자입니다,0.2660667785526717
혼자있고싶어요,저 혼자입니다,0.2660668385485654
혼자있고싶어요,원룸 보고 싶은데요,0.2684648601019137
혼자있고싶어요,혼자인데요,0.27142942302243167
아프리카,아,0.28089538185910845
아프리카,남자,0.2884619231421601
아프리카,남자,0.28846192637874934
아프리카,남자,0.2884619317102244
아프리카,화원,0.28941101860949736
언제시작해요,커트시작할게요,0.16829334280304864
언제시작해요,11시예요,0.17554601693240635
언제시작해요,11시예요,0.17554601693240635
언제시작해요,11시예요,0.17554601693240635
언제시작해요,11시예요,0.17554602140925457
5만원어치-넣어주세요,3천원 넣어주세요,0.1618873556306476
5만원어치-넣어주세요,깨송편만 2000원어치 포장해주세요,0.1800232371581063
5만원어치-넣어주세요,네 어묵 2천원치 포장해주세요,0.18153839581644426
5만원어치-넣어주세요,사과 2만원어치 주세요,0.18222689096002687
5만원어치-넣어주세요,런치세트2개 포장해주세요,0.19967805100644187
목욕놀이장난감,전자피아노,0.356621857808047
목욕놀이장난감,우리 딸내미가요,0.36425228688989986
목욕놀이장난감,샤워가운이요,0.36992838726147104
목욕놀이장난감,아기 백일잔치하려고요,0.37463007445607777
목욕놀이장난감,포켓볼이요,0.3758560423558235
초코바,화이트초콜릿 모카 아이스요,0.19971155213686886
초코바,핫 초코예요,0.20165990301909842
초코바,초코칩 쿠키입니다,0.20532248580773227
초코바,생크림 케이크요,0.21498331845273977
초코바,초코라떼입니다,0.21656700904856996
마술,미술,0.2703669087013507
마술,여자,0.28332932437100755
마술,화원,0.29000606702950804
마술,경운,0.30068465252613674
마술,경운,0.3006846826431624
기구,곡물,0.21804401651974947
기구,경운,0.23774039268619596
기구,경운,0.23774039627770627
기구,여자,0.24634050149917985
기구,남자,0.2823068302344278
한강유람선,오월달요,0.3477003790921399
한강유람선,전자피아노,0.3585833138697574
한강유람선,패밀리룸이요,0.3589570331321844
한강유람선,북부정류장 가까운 서구쪽에 할려고,0.3594195037156116
한강유람선,오션뷰요,0.36368653153342834
폐렴,경운,0.29838195713473503
폐렴,경운,0.2983819818655207
폐렴,이거 알러지,0.32855763856056686
폐렴,상원,0.3352496410134955
폐렴,남자,0.34122119596275313
보건센터,무역회사요,0.42160740316917333
보건센터,상담?,0.42858887017215797
보건센터,265,0.4414814597455454
보건센터,미술,0.45948188469969375
보건센터,분청,0.46238250953477755
팩스보내주세요,결재해주세요,0.13643332954122855
팩스보내주세요,번호불러주세요,0.14604150703041285
팩스보내주세요,연락주세요,0.14820185282105547
팩스보내주세요,주소 불러주세요,0.14936679840068356
팩스보내주세요,주소 불러주세요 ,0.1493668338739591
괜찮아요,괜찮아요,3.7192471324942744e-13
괜찮아요,괜찮아요,4.221067939624845e-13
괜찮아요,괜찮아요,4.2366110619695974e-13
괜찮아요,괜찮아요,4.4853010194856324e-13
괜찮아요,괜찮아요,4.4853010194856324e-13
불교,미술,0.28618564919111256
불교,여자,0.3031184306687854
불교,남자,0.312206081360231
불교,남자,0.3122060994009991
불교,남자,0.3122061241281362
도서,265,0.30715359962789535
도서,초등학생,0.34428424774414257
도서,곡물,0.344521162899607
도서,1,0.3646066128012141
도서,미술,0.3706391841791674
목살,김치찌개,0.21240259500190817
목살,목살입니다,0.2426902469397687
목살,삼겹살이랑 목살 드릴게요,0.26194731594491105
목살,소고기요,0.27572854857882634
목살,목살하고 삼겹살 있어요,0.28420932894277684
칠판,초등학생,0.2310651463591472
칠판,전자피아노,0.2454548575650738
칠판,분청,0.2602829968285594
칠판,화원,0.2604122904410262
칠판,경운,0.2635005850998935
스키점프,내외점요 ,0.4055903131875328
스키점프,슬링백이요,0.4155927129939967
스키점프,전자피아노,0.4166845591872599
스키점프,겨울 부츠만요,0.4168525219581485
스키점프,슬립온이요,0.4317291308837312
접어주세요,잘라주세요,0.1195302991264875
접어주세요,그냥 버려주세요,0.1352801207085763
접어주세요,영수증 버려주세요,0.13659597689024194
접어주세요,영수증 버려주세요,0.13659597689024194
접어주세요,아니요 버려주세요,0.14072848007133987
김병만,초등학생,0.3756232606970007
김병만,상원,0.37909660826041147
김병만,70대,0.38007138208275326
김병만,김동동입니다,0.381638334357397
김병만,남자,0.38378754438751017
살펴봐요,보세요,0.1587185277432961
살펴봐요,네 보세요,0.20746056212473563
살펴봐요,네 찾아봐 드릴게요,0.2266759514736858
살펴봐요,네 보여주세요,0.2281040287655156
살펴봐요,네 보여주세요,0.22810403929608614
사슴벌레,여우털이요,0.26973804768248977
사슴벌레,초새우,0.28455467891323893
사슴벌레,제비추리요,0.31381750032060807
사슴벌레,순금이요,0.31888748864987615
사슴벌레,쥐색입니다,0.3299735028771875
호빵,초새우,0.21750604908876414
호빵,호밀빵이에요,0.2312243348345373
호빵,싹스요,0.23206875565666163
호빵,보리차요,0.24510367132728983
호빵,순금이요,0.2542498736354647
장애인차별금지법2,현금영수증해주세요,0.4720160980787984
장애인차별금지법2,현금영수증해주세요,0.47201612222615785
장애인차별금지법2,카카오페이는 안됩니다,0.4934508078592077
장애인차별금지법2,지하주차장있습니다,0.4964165858243721
장애인차별금지법2,비흡연실인가요?,0.4990431956464628
큰일났어요,정말 스판이에요,0.2525221500819419
큰일났어요,진짜 털이에요,0.25517973003255867
큰일났어요,다 나갔어요,0.2555023884899583
큰일났어요,구층이에요,0.26287253843727953
큰일났어요,다 떨어졌어요,0.26950877885958824
배용준,남자 애요,0.31260222852280917
배용준,남자애,0.3232417207219538
배용준,남자,0.33837988823667375
배용준,남자,0.3383799000662788
배용준,남자,0.33837990937544093
에어컨,아,0.34545836638924654
에어컨,경운,0.36294597438189924
에어컨,경운,0.3629459762724443
에어컨,샤워가운이요,0.36586288907852027
에어컨,남자,0.3659764510852592
공구상자,포장 여깄습니다,0.2117094050517737
공구상자,포켓볼이요,0.230407218540557
공구상자,포장이요,0.23412528093239493
공구상자,슬링백이요,0.2398273546123577
공구상자,쇼핑몰이요,0.24352473534384633
조종사,초등학생,0.2593820771947083
조종사,남자,0.26984775212144463
조종사,남자,0.2698477554618415
조종사,남자,0.26984783746776186
조종사,여자,0.27454393433361646
대기실,화원,0.26156138641073867
대기실,나와요,0.27069473155858714
대기실,분청,0.2716531626376044
대기실,상원,0.27489234311581234
대기실,경운,0.27924495997635734
학교다녀오겠습니다,안녕히가세요,0.24426629099609087
학교다녀오겠습니다,안녕히가세요,0.24426630516901682
학교다녀오겠습니다,기다리겠습니다,0.24506309314255637
학교다녀오겠습니다,기다리겠습니다,0.24506312554458676
학교다녀오겠습니다,기다리겠습니다,0.24506313149719783
EBS,초등학생,0.33276267281363325
EBS,45,0.3635369277633538
EBS,여자,0.3645557300626874
EBS,상원,0.3697879486778326
EBS,265,0.371232239498239
고현정,초등학생,0.2610909590239503
고현정,여자,0.2805338190692366
고현정,남자 애요,0.28524900991005886
고현정,남자,0.3091952853333009
고현정,남자,0.3091953761404196
상해요,대구요,0.18546885411447
상해요,갤럭시요,0.20157399336029203
상해요,실버요,0.20897355528146233
상해요,마에요,0.21000006946149474
상해요,반코트요,0.21278439306129104
숨어요,들어가요,0.21140849277210416
숨어요,열어요,0.21639867627661913
숨어요,열어요,0.21639870571531872
숨어요,혼자요,0.21757133336625922
숨어요,혼자요,0.2175713933385799
베틀로옷감을짜요,슬링백이요,0.18332971994651437
베틀로옷감을짜요,앵클부츠요,0.19040123268347608
베틀로옷감을짜요,모직바지예,0.21014115266587896
베틀로옷감을짜요,구스다운이요,0.21530623458955944
베틀로옷감을짜요,아 이옆에꺼는요,0.22908939134477002
학대했어요,여자예요,0.30465956716537956
학대했어요,여자예요,0.3046595809210455
학대했어요,여자예요,0.304659625592673
학대했어요,여자예요,0.30465967913095815
학대했어요,여자에요,0.3054402275316961
4층,4층입니다,0.14791920337750586
4층,2층입니다,0.22192909310845743
4층,4층에 있습니다,0.26292282069587924
4층,네 5층입니다,0.28348154631234346
4층,5층이요,0.2870423943242737
임플란트,피어싱이요 ,0.3316360608476021
임플란트,슬링백이요,0.3367236629833662
임플란트,앵클부츠요,0.3419709800138784
임플란트,임플란트 하고있는데 가그린 괜찮나요?,0.34854359827462267
임플란트,분청,0.3542878193520421
학급도우미선생님,영천여중이요,0.33702383681316017
학급도우미선생님,1학년이요,0.3371679627467479
학급도우미선생님,오학년이요,0.3427469938633866
학급도우미선생님,6학년이요,0.3428068298081236
학급도우미선생님,4학년이요,0.34551683524201837
국회,상원,0.19334904722766266
국회,화원,0.2853434645918559
국회,초등학생,0.31691797110803743
국회,남자,0.32858341842396954
국회,남자,0.32858342466280444
변리사,남자 애요,0.352505944619826
변리사,여자,0.36362277556721057
변리사,남자,0.3708271605631319
변리사,남자,0.37082720224136145
변리사,남자,0.37082725841937036
결혼,여자,0.28268980205846006
결혼,남자,0.2835441150658027
결혼,남자,0.2835441628869093
결혼,남자,0.28354419596441716
결혼,남자 애요,0.31197199201522263
살충제,경운,0.20901492116258535
살충제,경운,0.20901494017469346
살충제,여깄습니다,0.25944529812211914
살충제,여깄습니다,0.25944529812211914
살충제,여깄습니다,0.25944534804065356
이야기,경운,0.23953061729501113
이야기,경운,0.23953064571754135
이야기,여자,0.26483714473643793
이야기,화원,0.27790398020456386
이야기,상원,0.28791396811127556
개강이언제예요,내일모레까지예요,0.17426952738618917
개강이언제예요,월요일이요,0.1837922804857035
개강이언제예요,월요일이요,0.18379231724059064
개강이언제예요,수요일이요,0.19159448404415524
개강이언제예요,화요일이요,0.19204798894377562
공사대금,10억입니다,0.37301958618327724
공사대금,현금 계산이요,0.37361189360335634
공사대금,분청,0.37640463689553694
공사대금,계약금 결제할게요,0.377873725093522
공사대금,선납입니다,0.37997869877238344
안전모,모직바지예,0.2724136363868116
안전모,반코트요,0.2951426103223225
안전모,남자애,0.30387431053710423
안전모,앵클부츠요,0.307863035310725
안전모,슬립온이요,0.31635605182734783
손가락(중지,중삼,0.3306333704674679
손가락(중지,숟가락 잠시만요,0.33303328191963855
손가락(중지,남자,0.33684323338284883
손가락(중지,남자,0.3368432413315381
손가락(중지,남자,0.33684324196750015
물가,곡물,0.29183609730220805
물가,여자,0.3168095913794986
물가,초등학생,0.32072006054876234
물가,경운,0.3239205228199157
물가,경운,0.32392052303152563
꿩고기,여깄습니다,2.5224267119483557e-13
꿩고기,숄더백입니다,2.9887203822909214e-13
꿩고기,여깄습니다,3.5060843117662444e-13
꿩고기,여깄습니다,3.5060843117662444e-13
꿩고기,네 여깄습니다,0.14083164208506616
상대방이신호를지키지않았어요,결제도와드리겠습니다,0.4520654702842034
상대방이신호를지키지않았어요,여기있습니다 가격대가 높지않아서 부담되지않으실거에요,0.478618563472621
상대방이신호를지키지않았어요,비밀번호를 잊었습니다,0.4869313236954511
상대방이신호를지키지않았어요,젓가락을 떨어트렸어요,0.5008048721745739
상대방이신호를지키지않았어요,마우스가 움직이지 않은데 어떻게 해요?,0.5041446806051298
장소_카페,#주소# 길 건너편에 있어요,0.41162905968648045
장소_카페,디카페인 카페라테는 어떠세요?,0.4208040977161718
장소_카페,주소 #주소#요,0.42687488420411057
장소_카페,아메리카노와 카페모카입니다,0.42781113700226236
장소_카페,여기는 #주소#요,0.4295788872651227
돌맹이,초새우,0.2527745726253996
돌맹이,남자애,0.25999533354494164
돌맹이,여우털이요,0.2660503683164379
돌맹이,순금이요,0.2663456475604893
돌맹이,초등학생,0.2845423528882537
재학증명서발급해주세요,인감증명서랑 신분증 준비해주세요,0.19556566988645763
재학증명서발급해주세요,현금영수증 발급해주세요,0.19850936602482527
재학증명서발급해주세요,현금영수증해주세요,0.2017940020073563
재학증명서발급해주세요,현금영수증해주세요,0.2017940772055431
재학증명서발급해주세요,서류작성해주세요,0.208736906804867
40,35,0.14198523819661701
40,35,0.14198523819661701
40,45,0.14336700575724337
40,32,0.19838888806014876
40,265,0.23226180464573987
흥부와놀부,제비추리요,0.26519731278446423
흥부와놀부,신명여중이요,0.27687320118732583
흥부와놀부,여우털이요,0.2914720962302395
흥부와놀부,우리 딸내미가요,0.29951570553506857
흥부와놀부,초새우,0.30765142015813995
예불,예,0.30316893415891655
예불,예,0.30316893415891655
예불,예,0.30316893415891655
예불,예,0.30316893415891655
예불,예,0.30316893415891655
지름,포장 여깄습니다,0.23550288930487562
지름,여깄습니다,0.2641811716098962
지름,여깄습니다,0.2641812017558689
지름,여깄습니다,0.2641812017558689
지름,숄더백입니다,0.2641812183834935
영양제(개),곡물,0.2710276970230501
영양제(개),25개요,0.27714794255145403
영양제(개),3개요,0.28942227789512687
영양제(개),이거 알러지,0.2935794872089603
영양제(개),23개요,0.29877327184582714
어떤거예요,어떤거예요?,0.06954878181905255
어떤거예요,어떤거요?,0.12073030747855418
어떤거예요,어떤거요?,0.12073035647629071
어떤거예요,모피 어떤거에요?,0.13769185927532068
어떤거예요,어떤 약이에요,0.16898884278501214
결근(해요),한근 반이요,0.26966904352600407
결근(해요),매직하려고요,0.27631326672152257
결근(해요),머리하려고요,0.2821916070097592
결근(해요),지금 안다녀요,0.28368802134217463
결근(해요),커트하려고요,0.287936805134691
품질,초등학생,0.317098829979394
품질,여자,0.32786889181040935
품질,곡물,0.3328786626365905
품질,남자,0.3521006105794038
품질,남자,0.35210063154523463
숟가락,경운,0.2389373495786533
숟가락,경운,0.23893736595680704
숟가락,수저 드릴게요,0.26332785495258415
숟가락,상원,0.26871085133784556
숟가락,김치찌개,0.268964624386677
음료수-한잔-드시지요,음료 한잔 주세요,0.2643827920702817
음료수-한잔-드시지요,아메리카노 한잔 주세요,0.2899907487111839
음료수-한잔-드시지요,아메리카노 한잔 주세요,0.28999078602859796
음료수-한잔-드시지요,아메리카노 한잔 주세요,0.28999078602859796
음료수-한잔-드시지요,아메리카노 한잔 주세요,0.289990822469132
youtube,여기 리무버 있어요,0.4587354830648219
youtube,2008호예요,0.4590033193856803
youtube,큐빅이예요,0.46119052764639634
youtube,여기 찍어주세요,0.4628709156039885
youtube,#주소#,0.46630054879712945
심리적학대,미술,0.4181989185401578
심리적학대,상담?,0.42670878605157636
심리적학대,70대,0.4351840247849389
심리적학대,전자피아노,0.4360721459113689
심리적학대,여기는 영수학원?,0.4432930495142008
경찰불러주세요,계좌불러주세요,0.15221867482690066
경찰불러주세요,번호불러주세요,0.15251728773829076
경찰불러주세요,네 번호불러주세요,0.20846510756245085
경찰불러주세요,결재해주세요,0.22225161890315215
경찰불러주세요,결제해주세요,0.22807544540345837
우산가방에넣어주세요,캐리어에 넣어주세요,0.2083485312420923
우산가방에넣어주세요,캐리어에 담아주세요,0.2209644480503472
우산가방에넣어주세요,비닐에 담아주세요,0.22654463534041425
우산가방에넣어주세요,텀블러에 담아주세요,0.2317598792821738
우산가방에넣어주세요,아니요 캐리어에 담아주세요,0.23514058278061023
버스,경운,0.2596940665582109
버스,경운,0.2596940792492398
버스,여깄습니다,0.2868290145779909
버스,여깄습니다,0.2868290145779909
버스,여깄습니다,0.2868290319837812
수영복,여자,0.2701811161593677
수영복,초등학생,0.27035887466669606
수영복,남자,0.29086887592376076
수영복,남자,0.29086894705712973
수영복,남자,0.29086897862617445
몇관이예요,얼마예요,0.15126111615940085
몇관이예요,얼마에요,0.1690479400953272
몇관이예요,얼마에요,0.16904794060544437
몇관이예요,얼마에요,0.1690479431161589
몇관이예요,딸기 얼마예요,0.1939158198496248
귀뚜라미,초새우,0.2307655064528935
귀뚜라미,여우털이요,0.2658088755383805
귀뚜라미,제비추리요,0.2725037301953491
귀뚜라미,보리차요,0.28630839684194087
귀뚜라미,순금이요,0.28682797197412846
혼나요,혼잔데요,0.14705710278216277
혼나요,혼잔데,0.187928383011692
혼나요,혼자요,0.19700472872493058
혼나요,혼자요,0.19700475499113512
혼나요,토시예요,0.20521765595053987
포유류,남자애,0.3458567750762429
포유류,초새우,0.37161483916258264
포유류,남자,0.3836560658294066
포유류,남자,0.3836561019294348
포유류,남자,0.38365617996143375
유치원,상원,0.18274576154936062
유치원,초등학생,0.19709480667091328
유치원,경운,0.2251151541560743
유치원,경운,0.2251151660052102
유치원,화원,0.22779155541854257
사자,남자,0.2733298135681379
사자,남자,0.27332984932982984
사자,남자,0.27332992371637266
사자,경운,0.2828471345036886
사자,경운,0.282847134821373
장화신은고양이,여우털이요,0.29258357778035826
장화신은고양이,앵클부츠요,0.3297250312634368
장화신은고양이,신명여중이요,0.33464109168045875
장화신은고양이,순금이요,0.3370477828948002
장화신은고양이,쥐색입니다,0.3378518632146926
꿀,화원,0.25187067007526953
꿀,상원,0.294810607832791
꿀,곡물,0.29701972520472775
꿀,여깄습니다,0.3075588657769144
꿀,여깄습니다,0.3075588657769144
노인,경운,0.21463713769548143
노인,경운,0.2146371446245252
노인,남자,0.26788457642589225
노인,남자,0.26788462028693805
노인,남자,0.26788462472144836
수리,경운,0.2558857141463673
수리,경운,0.25588572747485694
수리,상원,0.2633527945847052
수리,여자,0.29764406632540563
수리,화원,0.2997979104854668
주먹,남자,0.2592317511829211
주먹,남자,0.25923178571674965
주먹,남자,0.25923183600650634
주먹,여자,0.28478197648763015
주먹,남자 애요,0.30294432694738116
중년남자,남자애,0.1996896222529656
중년남자,남자,0.23677078321225997
중년남자,남자,0.2367708135587927
중년남자,남자,0.23677083697664525
중년남자,남자인데,0.2710988994697614
저장하기,전자피아노,0.45419596464653844
저장하기,스케치북은?,0.4612106659087095
저장하기,로레알 사용합니다.,0.46679330958795395
저장하기,매직하려고요,0.4680982926503574
저장하기,백설기로 할게요,0.4777279158888733
딸기주스,카페라테 아이스로,0.20160045922296455
딸기주스,아이스초코랑 초코스무디요,0.2069506513892736
딸기주스,과일주스 있어요,0.2130188989288151
딸기주스,초코라떼입니다,0.21725558062921735
딸기주스,생크림 케이크요,0.22886980583278627
우럭,초새우,0.25529696475047636
우럭,싹스요,0.25570669626609077
우럭,광어 우럭이요,0.25779942285253254
우럭,소짜요,0.2606438834070195
우럭,후레쉬요,0.2715733537614651
한글프로그램,그럼 한글 프로그램 되는 컴퓨터는요?,0.36551328263037486
한글프로그램,로레알 사용합니다.,0.37308484934029484
한글프로그램,한글 프로그램 컴퓨터 설치되어있나요?,0.4096306491930396
한글프로그램,전자피아노,0.4132822076194066
한글프로그램,삼성페이 됩니다,0.42703404075045204
아시아나,프라다네?,0.36285618616670867
아시아나,경산 내나 안이에요,0.3668246293644185
아시아나,엠사이즈요,0.3684380862971486
아시아나,아카바요,0.36979513514308016
아시아나,남자애,0.37107853218600684
차장,경운,0.2758128126636915
차장,경운,0.275812824172039
차장,남자,0.27736723349534587
차장,남자,0.277367239650234
차장,남자,0.27736724359047704
부족해요,필요해요,0.1361593897072515
부족해요,네 충분하세요,0.2174670122449216
부족해요,두 자리 필요해요,0.2195615051960793
부족해요,매워요,0.2407110663023464
부족해요,충분합니다,0.2439814130720408
채혈,분청,0.20238038114035428
채혈,순금이요,0.24655477419248029
채혈,감색이요,0.2567370523473982
채혈,대실이요,0.26493388868155
채혈,대실이요,0.26493388868155
무슨일을하세요,뭐하실려고요?,0.33087776009977155
무슨일을하세요,뭐 하시려고요,0.34240015165027493
무슨일을하세요,무슨 가게 하시려고요,0.3441188771710616
무슨일을하세요,무엇을 도와 드릴까요?,0.35533742491327547
무슨일을하세요,무엇을 도와드릴까요,0.3556576519976331
비서,남자,0.2647583028461665
비서,남자,0.26475830630564245
비서,남자,0.26475833860784614
비서,여자,0.2711187994645363
비서,경운,0.2731305445794312
연구실,경운,0.2143770090972128
연구실,경운,0.21437702756142607
연구실,화원,0.21472501418808865
연구실,상원,0.21558638057612334
연구실,여깄습니다,0.2162864313596291
입어요,입어보세요,0.15640556984193354
입어요,입어도 돼요 입어보세요,0.17880290806196253
입어요,네 입어보세요,0.17913128730877226
입어요,네 입어보세요,0.17913128730877226
입어요,네 입어보세요,0.1791312880908762
불편해요,필요해요,0.19441876890974508
불편해요,두 자리 필요해요,0.22595880873322693
불편해요,괜찮아요,0.23256059557300235
불편해요,괜찮아요,0.23256062233783292
불편해요,괜찮아요,0.23256064312581515
뒤,경운,0.2720093246959414
뒤,경운,0.27200934316358805
뒤,아,0.28818346587886967
뒤,남자,0.2930098433460663
뒤,남자,0.29300987711748383
얼마예요,얼마예요,4.086730953645201e-13
얼마예요,얼마에요,0.026046916141479914
얼마예요,얼마에요,0.026046928549822712
얼마예요,얼마에요,0.026046946189217546
얼마예요,아 얼마에요,0.07183014484348471
신발-신겨주세요,신어보세요,0.21388896836272475
신발-신겨주세요,신어보세요,0.2138889768777903
신발-신겨주세요,신어보세요,0.21388900771040786
신발-신겨주세요,실내화부터 신어주세요,0.2158613598330542
신발-신겨주세요,여기 신어보세요,0.24352516325418305
원효대사,월곡,0.34713150272519466
